0.133333,0.104176
0.2,0.0582795
0.266667,0.0817698
0.333333,0.0556187
0.4,0.0748976
0.466667,0.096047
0.533333,0.139938
0.6,0.154819
0.666667,0.155847
0.733333,0.143707
0.8,0.136938
0.866667,0.13348
0.933333,0.144841
1,0.150508
1.06667,0.161025
1.13333,0.158561
1.2,0.148678
1.26667,0.142397
1.33333,0.14145
1.4,0.145639
1.46667,0.140911
1.53333,0.141335
1.6,0.14073
1.66667,0.145138
1.73333,0.139706
1.8,0.141062
1.86667,0.150161
1.93333,0.168768
2,0.181649
2.06667,0.174033
2.13333,0.16593
2.2,0.160049
2.26667,0.165133
2.33333,0.167413
2.4,0.166991
2.46667,0.154916
2.53333,0.152388
2.6,0.152186
2.66667,0.161149
2.73333,0.163866
2.8,0.164829
2.86667,0.166549
2.93333,0.166503
3,0.168558
3.06667,0.168946
3.13333,0.170916
3.2,0.172197
3.26667,0.17543
3.33333,0.177077
3.4,0.174748
3.46667,0.171913
3.53333,0.171651
3.6,0.176248
3.66667,0.173805
3.73333,0.181803
3.8,0.182033
3.86667,0.183101
3.93333,0.131642
4,0.111155
4.06667,0.122282
4.13333,0.173544
4.2,0.203584
4.26667,0.193193
4.33333,0.18732
4.4,0.172242
4.46667,0.170962
4.53333,0.170642
4.6,0.165397
4.66667,0.133303
4.73333,0.0881769
4.8,0.0612042
4.86667,0.0730911
4.93333,0.0907254
5,0.124936
5.06667,0.1533
5.13333,0.168535
5.2,0.170963
5.26667,0.152803
5.33333,0.132753
5.4,0.0865114
5.46667,0.0796602
5.53333,0.0824869
5.6,0.0886694
5.66667,0.120974
5.73333,0.116067
5.8,0.154427
5.86667,0.147043
5.93333,0.143682
6,0.129414
6.06667,0.112913
6.13333,0.111817
6.2,0.135066
6.26667,0.160224
6.33333,0.217899
6.4,0.180957
6.46667,0.143836
6.53333,0.0789156
6.6,0.076823
6.66667,0.066215
6.73333,0.0772136
6.8,0.0805758
6.86667,0.081741
6.93333,0.0812891
7,0.0707424
7.06667,0.071487
7.13333,0.0684918
7.2,0.0677054
