2.59349e-07,47.8214,1
5.3338e-05,40.893,2
1.139e-05,47.728,3
8.6761e-05,50.646,4
0.00016203,48.254,5
4.9449e-05,45.615,6
0.00036507,39.668,10
0.00026855,38.715,12
0.00054436,38.338,16
0.00057781,36.752,20
