2.59349e-07,57.9346,1
0.00010007,56.919,2
0.00022514,56.469,3
0.00027226,56.787,4
0.0004719,56.685,5
0.00054426,56.835,6
0.00058892,57.365,7
0.00066296,57.307,8
0.0015156,58.619,16
0.0017584,58.467,20
